Kävelyreitti	O
III	O

Jäällä	O
kävely	O
avaa	O
aina	O
hauskoja	O
ja	O
erikoisia	O
näkökulmia	O
kaupunkiin	O
.	O

Vähän	O
samanlainen	O
tunne	O
kuin	O
silloin	O
,	O
kun	O
ystävämme	O
vei	O
meidät	O
kerran	O
ylös	O
tuomiokirkon	O
torniin	O
.	O

Kuinka	O
erilaiselta	O
maailma	O
sieltä	O
näyttikään	O
.	O

Vaikka	O
tiesi	O
,	O
millainen	O
Turku	B-LOC
on	O
kartalla	O
,	O
se	O
hämmästytti	O
siltikin	O
.	O

Että	O
Aninkaisten	B-LOC
silta	I-LOC
on	O
muka	O
tuolla	O
,	O
vai	O
?	O

Kävelyreitti	O
II	O

Tuomiokirkko	O
rakennuksena	O
tekee	O
minuun	O
aina	O
suuren	O
vaikutuksen	O
.	O

Pidän	O
sen	O
majesteetillisuudesta	O
sekä	O
eri	O
aikakausien	O
kerroksellisuudesta	O
.	O

Onneksi	O
sitä	O
ei	O
missään	O
vaiheessa	O
restauroitu	O
samalla	O
tavoin	O
kuin	O
Uppsalan	B-LOC
tuomiokirkkoa	I-LOC
.	O

Kävelyreissu	O

Aurajoen	B-LOC
jääkansi	O
oli	O
vihdoin	O
niin	O
kestävä	O
,	O
että	O
ihmiset	O
uskaltautuivat	O
sille	O
kävelemään	O
.	O

Lauantaina	O
mekin	O
otimme	O
koirun	O
mukaan	O
ja	O
lähdimme	O
kulkemaan	O
jokea	O
yläjuoksulle	O
päin	O
.	O

Eläin	O
oli	O
ikionnellinen	O
.	O

Se	O
ravasi	O
käytännössä	O
siksakkia	O
joen	O
toisen	O
penkan	O
muurilta	O
toiselle	O
,	O
kävi	O
tervehtimässä	O
kaikkia	O
vastaantulijoita	O
ja	O
varmuuden	O
vuoksi	O
kyräili	O
jokaista	O
hiihtäjää	O
.	O

Delilah	B-PRO

Eilinen	O
Delilah-musikaali	B-PRO
oli	O
todella	O
onnistunut	O
lopputyöksi	O
.	O

Vaikka	O
sisällöstä	O
ei	O
sen	O
suuremmin	O
noussut	O
ylös	O
teesiä	O
tai	O
julistusta	O
,	O
oli	O
ihan	O
pelkkää	O
viihdettäkin	O
kiva	O
katsoa	O
.	O

Käsikirjoittaja	O
Suvi	B-PER
Kanniainen	I-PER
oli	O
mielestäni	O
onnistunut	O
paitsi	O
ohjauksessaan	O
,	O
myös	O
käsikirjoituksessa	O
.	O

Ainoastaan	O
ihan	O
lopun	O
tapahtumat	O
alkoivat	O
olla	O
dramaturgisesti	O
puuroa	O
,	O
ikään	O
kuin	O
innostus	O
olisi	O
vienyt	O
tarinaa	O
eteenpäin	O
,	O
mutta	O
yhtäkkiä	O
olisi	O
tullut	O
ongelma	O
,	O
mihin	O
jutun	O
päättää	O
.	O

Roolitus	O
oli	O
hyvin	O
onnistunut	O
.	O

Hienoa	O
,	O
että	O
rooleihin	O
oli	O
löytynyt	O
oikean	O
ikäisiä	O
ja	O
hyvin	O
laulavia	O
näyttelijöitä	O
.	O

Varsinkin	O
Salla	B-PER
Närän	I-PER
esittämä	O
pornokaupan	O
paha	O
puuma	O
sekä	O
Tarja	B-PER
Vuolan	I-PER
elämäpakoinen	O
leskirouva	O
lunastivat	O
paikkansa	O
.	O

Lavastus	O
oli	O
nyt	O
sitä	O
,	O
mitä	O
lopputyöbudjetilla	O
saa	O
aikaiseksi	O
,	O
mutta	O
se	O
mahdollisti	O
sen	O
,	O
että	O
ohjaaja	O
Kanniainen	B-PER
oli	O
uskaltanut	O
ottaa	O
tilaa	O
rohkeasti	O
käyttöön	O
.	O

Turhan	O
usein	O
ammattiteattereissakin	O
lavastetaan	O
koko	O
päänäyttämö	O
,	O
mutta	O
ohjaaja	O
tuo	O
silti	O
kaiken	O
tapahtuman	O
etureunaan	O
noin	O
neljän	O
neliön	O
alueelle	O
.	O

Mielestäni	O
likimain	O
vain	O
Juha	B-PER
Malmivaara	I-PER
on	O
ainoa	O
suomalainen	O
ohjaaja	O
,	O
joka	O
kykenee	O
alistamaan	O
kaiken	O
tilan	O
käyttöönsä	O
.	O

Mielenkiintoista	O
oli	O
myös	O
kappaleiden	O
valinta	O
.	O

Kuusikymmentäluvun	O
suomalainen	O
iskelmä	O
oli	O
hyvin	O
valjastettu	O
kuvittamaan	O
tämän	O
päivän	O
suomalaisen	O
pornokaupan	O
maailmaa	O
.	O

Varsinkin	O
ensimmäisen	O
näytöksen	O
lopettava	O
laulu	O
Sirkusprinsessa	B-PRO
oli	O
liki	O
veret	O
pysäyttävä	O
valinta	O
.	O

Samalla	O
kun	O
pornokaupan	O
omistaja	O
kertoo	O
olevan	O
ajan	O
esitellä	O
uusi	O
sirkusprinsessa	O
,	O
intimihierojat	O
joutuvat	O
kauppaamaan	O
itseään	O
keski-ikäisille	O
lihaville	O
miehille	O
.	O

Lauluista	O
ainoa	O
kritisoitava	O
on	O
mielestäni	O
vain	O
loppukappaleen	O
valinta	O
,	O
mitä	O
ei	O
pelastanaut	O
sinänsä	O
kaunis	O
taustaprojisointikaan	O
.	O

Grande	O
finalen	O
pitää	O
olla	O
grande	O
,	O
eikä	O
pienestä	O
lurituksesta	O
tule	O
muuta	O
kuin	O
kiukkuiseksi	O
.	O

Lopputyö	O

Tänään	O
pitäisi	O
mennä	O
katsomaan	O
tutun	O
kanssa	O
Taideakatemiaan	B-ORG
Delilah-musikaalia	B-PRO
.	O

Toivottavasti	O
se	O
on	O
parempi	O
kuin	O
eilinen	O
mahalasku	O
.	O

Millainen	O
minä	O
olen	O
?	O

Näin	O
lehdessä	O
ilmoituksen	O
,	O
jolla	O
etsittiin	O
tutkimushenkilöitä	O
Alzheimer-projektiin	O
jollekin	O
Turun	B-ORG
yliopiston	I-ORG
laitokselle	O
.	O

Leikkasin	O
ilmoituksen	O
irti	O
ja	O
lähetin	O
vanhemmilleni	O
.	O

Molemmat	O
olivat	O
kovin	O
kiinnostuneita	O
ja	O
he	O
olivatkin	O
heti	O
ottaneet	O
yhteyttä	O
tutkimusvastaavaan	O
,	O
joka	O
oli	O
sanonut	O
isäni	O
täyttävän	O
kaikki	O
kriteerit	O
.	O

Eilen	O
äitini	O
oli	O
jättänyt	O
vastaajaani	O
viestin	O
ja	O
sanoi	O
,	O
että	O
he	O
voisivat	O
osallistua	O
tutkimukseen	O
,	O
mutta	O
siinä	O
on	O
jossakin	O
vaiheessa	O
kolmen	O
kuukauden	O
periodi	O
,	O
jolloin	O
Turussa	B-LOC
täytyy	O
käydä	O
joka	O
toinen	O
viikko	O
.	O

Hän	O
huolestuneena	O
tiedusteli	O
,	O
mahtaisimmeko	O
jaksaa	O
majoittaa	O
heitä	O
niin	O
usein	O
.	O

Kysyin	O
asiaa	O
pupulta	O
ja	O
hän	O
vastasi	O
saman	O
tien	O
,	O
että	O
asia	O
laitetaan	O
onnistumaan	O
.	O

Itse	O
vähän	O
emmin	O
.	O

Mietin	O
,	O
jaksaako	O
vanhuksia	O
ihan	O
oikeasti	O
meidän	O
pienessä	O
kämpässä	O
,	O
varsinkin	O
jos	O
tutkimusjakso	O
on	O
useita	O
päiviä	O
kerrallaan	O
.	O

Isäni	O
,	O
ajoittain	O
henkisesti	O
hukassa	O
ja	O
usein	O
fyysisesti	O
eksyksissä	O
oleva	O
,	O
pakonomaisesti	O
vitsejä	O
vääntä	O
mies	O
voi	O
olla	O
raskaskin	O
huolehdittava	O
.	O

Tavatessani	O
ystäväni	O
tänään	O
kerroin	O
hänelle	O
asiasta	O
ja	O
omista	O
epäilyksistäni	O
.	O

Kun	O
kevätpuoli	O
on	O
töissä	O
aika	O
raskas	O
päättöarviointeineen	O
muineen	O
.	O

Silloin	O
,	O
juuri	O
samalla	O
sekunnilla	O
,	O
kun	O
päästin	O
asian	O
sisältäni	O
,	O
pysähdyin	O
oikein	O
kuuntelemaan	O
itseäni	O
.	O

Mitä	O
minä	O
puhun	O
?	O

Mitä	O
minä	O
ihan	O
oikeasti	O
puhun	O
?	O

Olenko	O
ihan	O
oikeasti	O
empimässä	O
sitä	O
,	O
voisiko	O
vanha	O
isäni	O
päästä	O
ilmaiseksi	O
tutkimukseen	O
,	O
jossa	O
tarkkaillaan	O
hänen	O
sairautensa	O
etenemistä	O
ja	O
otetaan	O
kaikki	O
sellaiset	O
kokeet	O
,	O
mitä	O
julkisella	O
puolella	O
ei	O
edes	O
harkita	O
.	O

Useampaan	O
kertaan	O
.	O

Olenko	O
minä	O
sanomassa	O
,	O
etten	O
tahdo	O
majoittaa	O
äitiäni	O
,	O
joka	O
jaksaa	O
tukea	O
ja	O
kannustaa	O
puolisoaan	O
;	O
toivoo	O
hänen	O
kanssaan	O
,	O
että	O
lääkkeet	O
hidastavat	O
sairauden	O
etenemistä	O
niin	O
paljon	O
,	O
että	O
kuolema	O
ehtisi	O
korjata	O
vanhan	O
ihmisen	O
ennen	O
kuin	O
sairaus	O
pyyhkii	O
ajatukset	O
näkymättömiin	O
.	O

Millainen	O
lapsi	O
minä	O
olen	O
?	O

Jatkoin	O
kuitenkin	O
lauseen	O
loppuun	O
ja	O
samalla	O
häpesin	O
itseäni	O
,	O
paljon	O
.	O

Vasta	O
asian	O
ääneen	O
sanominen	O
laittoi	O
asiat	O
oikeisiin	O
mittasuhteisiin	O
.	O

Silloin	O
vasta	O
se	O
meni	O
itsekkyyteni	O
panssarin	O
ohi	O
.	O

Kotimatkalla	O
